"geoid","neighborhood_name","total_pop","assault_index","burglary_index","assault_pc","burglary_pc"
"48113014408","Irving (other)",4299,32,85,744.359,1977.2
"48113014501","Irving (other)",3598,41,65,1139.52,1806.56
"48113014502","Irving (other)",4660,54,76,1158.8,1630.9
"48113014601","Irving (other)",2144,47,72,2192.16,3358.21
"48113014602","Irving (other)",4752,69,87,1452.02,1830.81
"48113014603","Irving (other)",1735,58,80,3342.94,4610.95
"48113014701","Irving (other)",4442,40,87,900.495,1958.58
"48113014702","Irving (other)",4080,41,72,1004.9,1764.71
"48113014703","Irving (other)",1697,58,63,3417.8,3712.43
"48113014901","Downtown Irving",1650,39,72,2363.64,4363.64
"48113014902","Irving (other)",2240,83,91,3705.36,4062.5
"48113015000","Irving (other)",8002,19,74,237.441,924.769
"48113015100","Irving (other)",6731,22,62,326.846,921.111
"48113015202","Irving (other)",4122,48,79,1164.48,1916.55
"48113015204","Irving (other)",7656,19,53,248.171,692.267
"48113015205","Irving (other)",4348,22,62,505.98,1425.94
"48113015206","Irving (other)",3875,36,58,929.032,1496.77
"48113015303","Northwest Grand Prairie",2124,44,90,2071.56,4237.29
"48113015304","Northwest Grand Prairie",3683,23,68,624.491,1846.32
"48113015305","Irving (other)",4546,35,78,769.908,1715.79
"48113015306","Irving (other)",5219,21,57,402.376,1092.16
"48113015401","Grand Prairie (other)",6515,66,98,1013.05,1504.22
"48113015403","Grand Prairie (other)",3366,135,117,4010.7,3475.94
"48113015404","Grand Prairie (other)",4055,164,159,4044.39,3921.09
"48113015500","Grand Prairie (other)",3602,89,143,2470.85,3970.02
"48113015600","Grand Prairie (other)",5190,41,115,789.981,2215.8
"48113015700","Northeast Grand Prairie",2902,35,110,1206.06,3790.49
"48113015800","Grand Prairie (other)",2307,37,108,1603.81,4681.4
"48113015900","Grand Prairie (other)",4185,81,143,1935.48,3416.97
"48113016001","Grand Prairie (other)",4921,65,131,1320.87,2662.06
"48113016002","Grand Prairie (other)",2732,83,142,3038.07,5197.66
"48113016100","Grand Prairie (other)",3608,188,179,5210.64,4961.2
"48113016201","Grand Prairie (other)",5061,83,124,1639.99,2450.11
"48113016202","Grand Prairie (other)",7638,96,119,1256.87,1558
"48113016301","Grand Prairie (other)",6671,33,107,494.678,1603.96
"48113016302","Grand Prairie (other)",2209,76,117,3440.47,5296.51
"48113016401","Grand Prairie (other)",9801,25,95,255.076,969.289
"48113016406","Grand Prairie (other)",4952,68,115,1373.18,2322.29
"48113016407","Grand Prairie (other)",7239,71,120,980.798,1657.69
"48113016408","Grand Prairie (other)",6920,26,86,375.723,1242.77
"48113016409","Grand Prairie (other)",3576,14,71,391.499,1985.46
"48113016410","Grand Prairie (other)",5374,34,76,632.676,1414.22
"48113016411","Grand Prairie (other)",8990,10,78,111.235,867.631
"48113016412","Grand Prairie (other)",4479,18,82,401.875,1830.77
"48113016413","Grand Prairie (other)",6546,31,87,473.572,1329.06
"48113016502","Duncanville",6963,55,148,789.889,2125.52
"48113016509","Duncanville",6053,44,134,726.912,2213.78
"48113016510","Mountain Creek",12253,72,167,587.611,1362.93
"48113016511","Next to Cedar Hill",3612,60,190,1661.13,5260.24
"48113016513","Duncanville",5243,50,124,953.653,2365.06
"48113016514","Cedar Hill",7395,46,123,622.042,1663.29
"48113016516","Duncanville",5844,76,142,1300.48,2429.84
"48113016518","Duncanville",5000,62,141,1240,2820
"48113016519","Duncanville",2508,59,115,2352.47,4585.33
"48113016520","Mountain Creek",7869,125,216,1588.51,2744.95
"48113016521","Mountain Creek",5292,107,152,2021.92,2872.26
"48113016522","Cedar Hill",3553,31,87,872.502,2448.64
"48113016523","Cedar Hill",4549,25,60,549.571,1318.97
"48113016605","Redbird",7626,214,297,2806.19,3894.57
"48113016606","Duncanville",7202,69,186,958.067,2582.62
"48113016607","Redbird",3305,339,326,10257.2,9863.84
"48113016610","DeSoto",4312,95,198,2203.15,4591.84
"48113016611","DeSoto",6487,68,158,1048.25,2435.64
"48113016612","DeSoto",13353,54,137,404.404,1025.99
"48113016615","Cedar Hill",3967,43,116,1083.94,2924.12
"48113016616","Cedar Hill",5886,42,105,713.558,1783.89
"48113016617","DeSoto",4647,36,127,774.693,2732.95
"48113016618","DeSoto",4357,88,185,2019.74,4246.04
"48113016619","DeSoto",3790,99,186,2612.14,4907.65
"48113016620","DeSoto",5225,64,153,1224.88,2928.23
"48113016621","DeSoto",4813,83,153,1724.5,3178.89
"48113016622","Glenn Heights",4168,131,145,3142.99,3478.89
"48113016623","Glenn Heights",6331,106,128,1674.3,2021.8
"48113016624","Cedar Hill",3075,46,106,1495.93,3447.15
"48113016625","Cedar Hill",9600,54,122,562.5,1270.83
"48113016626","Cedar Hill",4734,86,159,1816.65,3358.68
"48113016701","Southeast Oak Cliff",6564,182,277,2772.7,4219.99
"48113016703","Lancaster",10687,99,226,926.359,2114.72
"48113016704","Lancaster",4156,112,221,2694.9,5317.61
"48113016705","Lancaster",7121,101,202,1418.34,2836.68
"48113016802","Lancaster",3271,67,156,2048.3,4769.18
"48113016803","Lancaster",5830,65,182,1114.92,3121.78
"48113016804","Lancaster",8317,90,197,1082.12,2368.64
"48113016902","Hutchins",6451,88,151,1364.13,2340.72
"48113017001","Seagoville",9173,33,108,359.751,1177.37
"48113017003","Seagoville",9961,19,119,190.744,1194.66
"48113017004","Pleasant Grove",8587,28,107,326.074,1246.07
"48113017101","Pleasant Grove",5105,54,144,1057.79,2820.76
"48113017102","Pleasant Grove",4565,46,135,1007.67,2957.28
"48113017201","Balch Springs",5676,311,176,5479.21,3100.78
"48113017202","Balch Springs",8868,201,144,2266.58,1623.82
"48113017301","Balch Springs",6066,122,116,2011.21,1912.3
"48113017303","Mesquite (other)",7312,25,109,341.904,1490.7
"48113017304","Mesquite (other)",10233,10,103,97.723,1006.55
"48113017305","Mesquite (other)",9980,22,83,220.441,831.663
"48113017306","Mesquite (other)",8032,23,102,286.355,1269.92
"48113017400","Mesquite (other)",5565,43,147,772.686,2641.51
"48113017500","Mesquite (other)",3930,53,147,1348.6,3740.46
"48113017602","Mesquite (other)",4250,78,177,1835.29,4164.71
"48113017604","Mesquite (other)",3353,86,161,2564.87,4801.67
"48113017605","Pleasant Grove",4072,78,221,1915.52,5427.31
"48113017606","Mesquite (other)",4725,62,189,1312.17,4000
"48113017702","Mesquite (other)",7972,53,167,664.827,2094.83
"48113017703","Mesquite (other)",4517,73,187,1616.12,4139.92
"48113017704","Mesquite (other)",5588,74,201,1324.27,3596.99
"48113017804","Mesquite (other)",6931,104,192,1500.51,2770.16
"48113017805","Mesquite (other)",6398,138,189,2156.92,2954.05
"48113017806","Mesquite (other)",4715,105,195,2226.94,4135.74
"48113017807","Mesquite (other)",6615,161,197,2433.86,2978.08
"48113017808","Mesquite (other)",4629,31,133,669.691,2873.19
"48113017811","Mesquite (other)",4423,21,93,474.791,2102.65
"48113017812","Moss Farm",2354,74,148,3143.59,6287.17
"48113017813","Mesquite (other)",5791,107,205,1847.69,3539.98
"48113017814","Mesquite (other)",5684,39,123,686.137,2163.97
"48113017900","Casa View Heights",5141,64,167,1244.89,3248.4
"48113018001","Mesquite (other)",6056,47,150,776.09,2476.88
"48113018002","Mesquite (other)",3464,77,180,2222.86,5196.31
"48113018104","Sunnyvale",7217,27,96,374.117,1330.19
"48113018105","Garland (other)",6275,46,148,733.068,2358.57
"48113018110","Garland (other)",4860,30,104,617.284,2139.92
"48113018111","Garland (other)",6934,60,147,865.301,2119.99
"48113018118","Garland (other)",7825,66,162,843.451,2070.29
"48113018120","Garland (other)",5253,7,77,133.257,1465.83
"48113018121","Springfield Park",5840,15,112,256.849,1917.81
"48113018122","Sachse",13507,18,47,133.264,347.968
"48113018123","Garland (other)",7597,20,112,263.262,1474.27
"48113018124","Rowlett",16812,21,39,124.911,231.977
"48113018126","Garland (other)",6685,37,95,553.478,1421.09
"48113018127","Garland (other)",3365,57,132,1693.91,3922.73
"48113018128","Garland (other)",5650,59,176,1044.25,3115.04
"48113018129","Old Lake Highlands",4420,50,147,1131.22,3325.79
"48113018130","Mesquite (other)",3865,90,213,2328.59,5511
"48113018132","Garland (other)",5799,40,125,689.774,2155.54
"48113018133","Rowlett",3696,110,85,2976.19,2299.78
"48113018134","Rowlett",5461,30,59,549.35,1080.39
"48113018135","Rowlett",4148,54,80,1301.83,1928.64
"48113018136","Rowlett",8295,23,55,277.275,663.05
"48113018137","Garland (other)",3756,40,138,1064.96,3674.12
"48113018138","Garland (other)",4610,77,180,1670.28,3904.56
"48113018139","Rowlett",7208,16,37,221.976,513.319
"48113018140","Rowlett",5279,81,53,1534.38,1003.98
"48113018141","Garland (other)",3436,48,170,1396.97,4947.61
"48113018142","Garland (other)",3303,12,119,363.306,3602.79
"48113018203","Garland (other)",6455,28,152,433.772,2354.76
"48113018204","Garland (other)",4598,69,205,1500.65,4458.46
"48113018205","Garland (other)",4707,22,160,467.389,3399.19
"48113018206","Centerville",5080,23,162,452.756,3188.98
"48113018300","Garland (other)",7134,22,142,308.382,1990.47
"48113018401","Garland (other)",5192,53,125,1020.8,2407.55
"48113018402","Garland (other)",3984,49,111,1229.92,2786.14
"48113018403","Garland (other)",854,243,189,28454.3,22131.1
"48113018501","Garland (other)",3996,85,190,2127.13,4754.75
"48113018503","Lake Highlands",5404,230,253,4256.11,4681.72
"48113018505","Lake Highlands",3800,260,233,6842.1,6131.58
"48113018506","Lake Highlands",3297,244,281,7400.67,8522.9
"48113018600","Garland (other)",3509,52,154,1481.9,4388.71
"48113018700","Garland (other)",6642,28,142,421.56,2137.91
"48113018801","Garland (other)",4582,22,129,480.14,2815.36
"48113018802","Garland (other)",967,112,172,11582.2,17787
"48113018900","Garland (other)",6368,54,160,847.99,2512.56
"48113019004","Garland (other)",6273,24,101,382.592,1610.07
"48113019013","Arbor Creek",5797,152,177,2622.05,3053.3
"48113019014","Garland (other)",8226,39,128,474.106,1556.04
"48113019016","Lake Highlands",3238,132,172,4076.59,5311.92
"48113019018","Whispering Hills",5066,90,134,1776.55,2645.08
"48113019019","Woodbridge",7466,235,190,3147.6,2544.87
"48113019020","Garland (other)",5315,27,122,507.996,2295.39
"48113019021","Garland (other)",7385,37,121,501.016,1638.46
"48113019023","Duck Creek",4758,15,73,315.259,1534.26
"48113019024","Marlborough Square",4487,17,79,378.872,1760.64
"48113019025","Garland (other)",5093,9,87,176.713,1708.23
"48113019026","Garland (other)",5439,30,95,551.572,1746.64
"48113019027","Garland (other)",5167,94,156,1819.24,3019.16
"48113019028","Garland (other)",3596,22,100,611.791,2780.87
"48113019029","Garland (other)",5653,20,123,353.794,2175.84
"48113019031","Spring Creek/Big Spring Road",6113,9,81,147.227,1325.04
"48113019032","Garland (other)",4194,26,117,619.933,2789.7
"48113019033","Garland (other)",4505,61,141,1354.05,3129.86
"48113019034","Lake Highlands",4440,151,206,3400.9,4639.64
"48113019035","Lake Highlands",4623,202,211,4369.46,4564.14
"48113019036","Richardson near Womens Club",2933,21,65,715.99,2216.16
"48113019037","Yale",3670,12,59,326.975,1607.63
"48113019038","Galatyn Parkway",815,112,190,13742.3,23312.9
"48113019039","College Park",5865,39,100,664.962,1705.03
"48113019040","LBJ & 75",5799,30,91,517.331,1569.24
"48113019041","Richland Park",2755,34,82,1234.12,2976.41
"48113019042","Garland (other)",5183,44,136,848.929,2623.96
"48113019043","Garland (other)",7402,15,53,202.648,716.023
"48113019100","Highland Terrace",5835,85,190,1456.73,3256.21
"48113019202","Richardson Heights",4975,30,96,603.015,1929.65
"48113019203","Richardson Heights",3933,37,97,940.758,2466.31
"48113019204","Southwest Richardson",9316,38,92,407.9,987.548
"48113019205","Reservation",3464,19,45,548.499,1299.08
"48113019206","UT-D area",5979,33,118,551.932,1973.57
"48113019208","LBJ & 75",7020,99,150,1410.26,2136.75
"48113019210","Canyon Creek",3999,16,38,400.1,950.238
"48113019211","Northrich",5278,25,106,473.664,2008.34
"48113019212","LBJ & 75",4295,135,184,3143.19,4284.05
"48113019213","LBJ & 75",3293,85,154,2581.23,4676.59
"48113019301","University Park",2960,8,18,270.27,608.108
"48113019302","University Park",5151,13,52,252.378,1009.51
"48113019400","University Park",3978,9,59,226.244,1483.16
"48113019501","University Park",7318,28,42,382.618,573.927
"48113019502","University Park",4354,14,44,321.543,1010.57
"48113019600","Highland Park",2409,16,65,664.176,2698.22
"48113019700","Highland Park",1637,12,58,733.048,3543.07
"48113019800","Highland Park",4750,27,71,568.421,1494.74
"48113019900","Cockrell Hill",4267,119,116,2788.84,2718.54
"48113020000","Coppell",4408,21,53,476.407,1202.36
"48113020100","Irving (other)",2396,103,157,4298.83,6552.59
"48113020200","Glencoe",4025,246,322,6111.8,8000
"48113020300","South Dallas",2270,236,274,10396.5,12070.5
"48113020400","Cedars",5681,162,184,2851.61,3238.87
"48113020500","West Dallas",5314,302,337,5683.1,6341.74
"48113020600","Preston Hollow",2449,60,94,2449.98,3838.3
"48113020700","Carrollton",4333,29,84,669.282,1938.61
"48113980000","Irving (other)",0,334,338,,
"48113980100","Love Field",0,1005,1541,,
"48121020103","Lake Ray Roberts/Aubrey",10687,59,64,552.073,598.858
"48121020104","Northeast Denton County",3271,97,76,2965.45,2323.45
"48121020105","Northeast Denton County",7795,32,57,410.52,731.238
"48121020107","Oak Point",5309,14,68,263.703,1280.84
"48121020108","Little Elm",12748,10,47,78.4437,368.685
"48121020109","Frisco (north of Eldorado)",3101,19,44,612.706,1418.9
"48121020110","Grey Hawk",5503,2,15,36.3438,272.579
"48121020111","Country Club Ridge",4124,4,7,96.9932,169.738
"48121020112","Little Elm",3157,61,29,1932.21,918.594
"48121020113","Little Elm",10292,15,31,145.744,301.205
"48121020114","Little Elm",9090,45,56,495.049,616.062
"48121020115","Oak Point",5245,28,72,533.842,1372.74
"48121020202","Krum",9933,34,53,342.293,533.575
"48121020203","Sanger",5270,57,84,1081.59,1593.93
"48121020204","North Sanger/Northwest Denton County",3817,49,47,1283.73,1231.33
"48121020205","Denton/Lake Ray Roberts",1864,31,54,1663.09,2897
"48121020303","Argyle",10477,40,66,381.789,629.951
"48121020305","Trophy Club",7195,15,29,208.478,403.058
"48121020307","Farmersville",9220,27,39,292.842,422.993
"48121020308","Southwest Denton County",10046,55,83,547.482,826.199
"48121020309","Justin",9021,42,71,465.58,787.052
"48121020310","Robson Ranch",2682,61,72,2274.42,2684.56
"48121020401","Northwest Denton/East Krum",7162,94,86,1312.48,1200.78
"48121020402","Downtown Denton/UNT",5093,73,62,1433.34,1217.36
"48121020403","Downtown Denton/UNT",3456,84,97,2430.56,2806.71
"48121020503","Downtown Denton/UNT",6454,49,59,759.219,914.162
"48121020504","North Central Denton",2914,23,44,789.293,1509.95
"48121020505","Downtown Denton/UNT",6681,14,32,209.549,478.97
"48121020506","Hartlee Field/Cooper Creek",1844,85,92,4609.54,4989.15
"48121020601","Downtown Denton/UNT",5645,74,84,1310.89,1488.04
"48121020602","Downtown Denton/UNT",8345,68,74,814.859,886.758
"48121020700","Downtown Denton/UNT",3234,162,114,5009.28,3525.05
"48121020800","Southwest Denton",4912,74,108,1506.51,2198.7
"48121020900","Downtown Denton/UNT",4987,82,64,1644.28,1283.34
"48121021000","Downtown Denton/UNT",6142,42,58,683.816,944.318
"48121021100","Downtown Denton/UNT",2617,107,120,4088.65,4585.4
"48121021201","Southeast Denton",6247,142,101,2273.09,1616.78
"48121021202","Southeast Denton",5178,155,97,2993.43,1873.31
"48121021301","Southeast Denton",3797,54,107,1422.18,2818.01
"48121021303","Corinth area",7351,31,26,421.711,353.693
"48121021304","Southridge",5455,60,52,1099.91,953.254
"48121021305","Southridge",3795,64,60,1686.43,1581.03
"48121021403","Hickory Creek",10533,54,46,512.674,436.723
"48121021404","Shady Shores",8478,67,58,790.281,684.124
"48121021405","East Denton",9587,33,65,344.216,678.001
"48121021406","Corinth area",7470,13,28,174.029,374.833
"48121021407","Corinth area",6669,8,30,119.958,449.843
"48121021408","Corinth area",6350,22,33,346.457,519.685
"48121021409","Corinth area",8265,25,40,302.48,483.969
"48121021502","North Lewisville",4572,32,68,699.913,1487.31
"48121021505","North Lewisville",6117,18,57,294.262,931.829
"48121021512","Copper Canyon",4855,9,14,185.376,288.363
"48121021513","Highland Village",3561,29,34,814.378,954.788
"48121021514","Highland Village",4306,10,18,232.234,418.021
"48121021515","Hackberry",8447,46,88,544.572,1041.79
"48121021516","The Colony",6479,18,51,277.821,787.159
"48121021517","Coyote Ridge area",2745,27,75,983.607,2732.24
"48121021518","The Colony",3077,17,52,552.486,1689.96
"48121021519","The Colony",13157,45,49,342.023,372.425
"48121021520","The Colony",3750,33,34,880,906.667
"48121021521","The Colony",4348,40,59,919.963,1356.95
"48121021522","West Frisco",1474,118,154,8005.43,10447.8
"48121021523","The Colony",3619,8,38,221.056,1050.01
"48121021524","Heritage Lakes",1700,24,35,1411.76,2058.82
"48121021525","Westfalls Village",8444,11,29,130.27,343.439
"48121021526","Griffin Park",6585,24,31,364.465,470.767
"48121021527","The Trails",5944,8,14,134.589,235.532
"48121021611","Carrollton",4371,32,94,732.098,2150.54
"48121021612","Carrollton",4010,13,67,324.19,1670.82
"48121021613","Carrollton",5514,65,111,1178.82,2013.06
"48121021614","Carrollton",3792,28,64,738.397,1687.76
"48121021615","Carrollton",4445,28,68,629.921,1529.81
"48121021616","Countryside",3849,101,159,2624.06,4130.94
"48121021618","Old Town",4557,59,97,1294.71,2128.59
"48121021619","Old Town Lewisville",2888,54,83,1869.81,2873.96
"48121021620","Vista Ridge",1820,276,146,15164.8,8021.98
"48121021621","Carrollton",3892,19,65,488.181,1670.09
"48121021622","Carrollton",5217,18,48,345.026,920.069
"48121021623","Carrollton",6201,46,99,741.816,1596.52
"48121021624","Coyote Ridge area",6986,32,91,458.059,1302.61
"48121021625","Castle Hills",5480,110,103,2007.3,1879.56
"48121021626","West Plano",2105,52,63,2470.31,2992.87
"48121021627","West Plano",7141,72,79,1008.26,1106.29
"48121021628","Carrollton",6969,34,87,487.875,1248.39
"48121021629","Castle Hills",6362,23,57,361.522,895.945
"48121021630","Carrollton",4965,16,81,322.256,1631.42
"48121021631","Carrollton",5534,6,60,108.421,1084.21
"48121021632","Carrollton",3487,71,104,2036.13,2982.51
"48121021633","Carrollton",4581,10,60,218.293,1309.76
"48121021634","Bent Tree",5311,299,236,5629.82,4443.61
"48121021635","Midway Meadows",4062,96,218,2363.37,5366.81
"48121021636","Bent Tree",7244,85,222,1173.38,3064.61
"48121021637","Oaktree North Estates",4391,89,208,2026.87,4736.96
"48121021638","Bent Tree",3934,49,147,1245.55,3736.65
"48121021715","North Lewisville",4494,6,21,133.511,467.29
"48121021716","Orchard Valley",5261,39,68,741.304,1292.53
"48121021717","Lewisville Valley",5968,34,48,569.705,804.29
"48121021718","Lantana",8810,52,41,590.238,465.38
"48121021719","Copper Canyon",4504,13,15,288.632,333.037
"48121021720","Flower Mound",3272,9,10,275.061,305.623
"48121021721","Flower Mound",3780,5,31,132.275,820.106
"48121021722","Flower Mound",3851,42,47,1090.63,1220.46
"48121021723","Southwest Lewsiville",1729,5,43,289.185,2486.99
"48121021724","Flower Mound",4148,10,10,241.08,241.08
"48121021725","Flower Mound",3903,4,14,102.485,358.698
"48121021726","Flower Mound",3392,4,21,117.925,619.104
"48121021727","Flower Mound",4783,26,20,543.592,418.148
"48121021728","Southwest Lewsiville",2256,243,390,10771.3,17287.2
"48121021729","Flower Mound",3243,7,18,215.85,555.042
"48121021730","Vista Ridge",3567,3,23,84.1043,644.8
"48121021731","Valley Vista",3821,49,94,1282.39,2460.09
"48121021732","Vista Ridge",2052,36,87,1754.39,4239.77
"48121021733","Meadow Glen",3778,109,206,2885.12,5452.62
"48121021734","Lewisville Central Park",2827,127,116,4492.39,4103.29
"48121021735","Vista Ridge",3772,50,110,1325.56,2916.22
"48121021736","Vista Ridge",2467,63,130,2553.71,5269.56
"48121021737","Vista Ridge",4507,41,104,909.696,2307.52
"48121021738","Vista Ridge",2782,76,99,2731.85,3558.59
"48121021739","Vista Ridge",3602,53,88,1471.4,2443.09
"48121021740","Fox Creek",4567,23,62,503.613,1357.57
"48121021741","Timber Creek",1879,17,47,904.737,2501.33
"48121021742","Vista Ridge",5569,12,44,215.479,790.088
"48121021743","Westwood",3270,27,69,825.688,2110.09
"48121021744","Westlake Park",3967,34,69,857.071,1739.35
"48121021745","Lakewood North",5159,21,50,407.056,969.18
"48121021746","Double Oak",3566,18,15,504.767,420.639
"48121021747","Flower Mound",4285,32,45,746.791,1050.18
"48121021748","Flower Mound",4144,8,21,193.05,506.757
"48121021749","Flower Mound",3325,10,8,300.752,240.602
"48121021750","Flower Mound",3913,31,32,792.231,817.787
"48121021751","Flower Mound",5120,13,9,253.906,175.781
"48121021752","Flower Mound",5144,8,9,155.521,174.961
"48121021753","Flower Mound",5356,9,15,168.036,280.06
"48121021800","West Frisco",4156,38,82,914.341,1973.05
"48121021900","West Frisco",4880,11,29,225.41,594.262
"48397040101","Rockwall",6485,10,26,154.202,400.925
"48397040102","Rowlett",7082,14,43,197.684,607.173
"48397040200","Rockwall",4886,22,29,450.266,593.533
"48397040302","Rockwall",7487,46,59,614.398,788.033
"48397040401","Fate & Royse City",9650,30,33,310.881,341.969
"48397040402","Fate & Royse City",10776,34,44,315.516,408.315
"48397040503","SE Lake Ray Hubbard",6653,22,51,330.678,766.571
"48397040504","SE Lake Ray Hubbard",6803,27,42,396.884,617.375
"48397040505","McClendon-Chisolm",10947,30,52,274.048,475.016
"48397040506","Heath",7110,33,44,464.135,618.847
"48439110101","Haltom City",7014,74,149,1055.03,2124.32
"48439110102","Haltom City",4173,68,137,1629.52,3283.01
"48439110202","Haltom City",4523,49,144,1083.35,3183.73
"48439110203","Haltom City",8008,50,105,624.376,1311.19
"48439110204","Haltom City",6534,63,140,964.187,2142.64
"48439110301","Haltom City",4242,160,228,3771.81,5374.82
"48439110302","Haltom City",5427,86,186,1584.67,3427.31
"48439110600","Westworth Village",2541,167,97,6572.22,3817.39
"48439110808","Southwest Fort Worth",2203,79,108,3586.02,4902.41
"48439110809","Benbrook",1914,49,47,2560.08,2455.59
"48439110901","Benbrook",4365,33,60,756.014,1374.57
"48439110903","Benbrook",1634,102,119,6242.35,7282.74
"48439110905","Benbrook",4592,22,61,479.094,1328.4
"48439110906","Benbrook",4538,20,48,440.723,1057.73
"48439110907","Benbrook",3094,34,59,1098.9,1906.92
"48439111003","Edgecliff Village",2883,75,113,2601.46,3919.53
"48439111008","Crowley",7333,58,86,790.945,1172.78
"48439111010","Southwest Fort Worth",2927,82,109,2801.5,3723.95
"48439111013","Crowley",8563,96,139,1121.1,1623.26
"48439111015","Crowley",2448,26,59,1062.09,2410.13
"48439111016","Burleson",9880,14,49,141.7,495.951
"48439111018","Crowley",2129,62,82,2912.17,3851.57
"48439111102","Forest Hill",6236,130,203,2084.67,3255.29
"48439111103","Forest Hill",3932,140,191,3560.53,4857.58
"48439111104","Forest Hill",2514,152,187,6046.14,7438.35
"48439111202","Everman",6213,143,165,2301.63,2655.72
"48439111203","Rendon",5953,109,146,1831.01,2452.54
"48439111204","Rendon",5170,57,83,1102.51,1605.42
"48439111301","Rendon",9493,44,62,463.499,653.113
"48439111304","Mansfield",7425,15,51,202.02,686.869
"48439111306","Mansfield",5022,21,53,418.16,1055.36
"48439111307","Mansfield",3279,77,101,2348.28,3080.21
"48439111308","Mansfield",1524,71,79,4658.79,5183.73
"48439111309","Mansfield",4215,40,80,948.992,1897.98
"48439111310","Southeast Arlington",8041,29,76,360.652,945.156
"48439111311","Mansfield",6535,6,34,91.8133,520.275
"48439111312","Mansfield",3333,35,42,1050.1,1260.13
"48439111313","Mansfield",6751,17,30,251.815,444.379
"48439111314","Mansfield",5745,20,30,348.129,522.193
"48439111402","Southwest Arlington",6540,12,61,183.486,932.722
"48439111404","Kennedale",7987,100,156,1252.03,1953.17
"48439111405","Kennedale",2328,98,127,4209.62,5455.33
"48439111406","Mansfield",3808,38,57,997.899,1496.85
"48439111407","Southwest Arlington",3345,46,76,1375.19,2272.05
"48439111408","Southwest Arlington",3059,101,121,3301.73,3955.54
"48439111409","Southwest Arlington",4988,17,37,340.818,741.78
"48439111505","West Arlington",3957,115,97,2906.24,2451.35
"48439111506","Pantego",6041,179,136,2963.09,2251.28
"48439111513","Southeast Arlington",4265,30,127,703.4,2977.73
"48439111514","Southeast Arlington",6791,38,154,559.564,2267.71
"48439111516","Southeast Arlington",6162,61,162,989.938,2629.02
"48439111521","East Arlington",7995,117,171,1463.41,2138.84
"48439111522","East Arlington",8590,86,140,1001.16,1629.8
"48439111523","East Arlington",9137,286,172,3130.13,1882.46
"48439111524","Central Arlington",7183,147,162,2046.5,2255.32
"48439111525","Central Arlington",6798,145,167,2132.98,2456.6
"48439111526","Central Arlington",4217,130,139,3082.76,3296.18
"48439111529","West Arlington",3974,15,42,377.453,1056.87
"48439111530","Southwest Arlington",5795,24,92,414.15,1587.58
"48439111531","Southwest Arlington",4688,6,77,127.986,1642.49
"48439111532","Southwest Arlington",7462,27,102,361.833,1366.93
"48439111533","Southwest Arlington",4884,18,87,368.55,1781.33
"48439111534","Southwest Arlington",6250,9,88,144,1408
"48439111536","Western Grand Prairie",3301,96,152,2908.21,4604.67
"48439111537","Western Grand Prairie",6612,88,153,1330.91,2313.97
"48439111538","Western Grand Prairie",5841,63,110,1078.58,1883.24
"48439111539","Western Grand Prairie",9140,27,92,295.405,1006.56
"48439111540","Southeast Arlington",6569,103,172,1567.97,2618.36
"48439111541","Southeast Arlington",4080,57,159,1397.06,3897.06
"48439111542","Southeast Arlington",6476,17,109,262.508,1683.14
"48439111543","Southeast Arlington",6863,151,164,2200.2,2389.63
"48439111544","Southeast Arlington",7316,17,98,232.367,1339.53
"48439111545","Dalworthington Gardens",2449,47,75,1919.15,3062.47
"48439111546","West Arlington",6913,12,54,173.586,781.137
"48439111547","Southeast Arlington",17531,27,100,154.013,570.418
"48439111548","Western Grand Prairie",7999,18,67,225.028,837.605
"48439111549","Joe Pool Lake",8156,46,60,564.002,735.655
"48439111550","Southeast Arlington",13594,40,99,294.247,728.262
"48439111551","Mansfield",7182,19,46,264.55,640.49
"48439111552","Central Arlington",3744,103,121,2751.07,3231.84
"48439111553","Central Arlington",3756,306,174,8146.96,4632.59
"48439113001","Western Grand Prairie",3459,144,149,4163.05,4307.6
"48439113002","East Arlington",6660,259,214,3888.89,3213.21
"48439113102","North Arlington",4426,168,174,3795.75,3931.31
"48439113104","North Arlington",3586,253,224,7055.21,6246.51
"48439113107","North Arlington",2323,60,59,2582.87,2539.82
"48439113108","North Arlington",4919,59,70,1199.43,1423.05
"48439113109","Entertainment District",3944,157,200,3980.73,5070.99
"48439113110","North Arlington",4486,312,239,6954.97,5327.69
"48439113111","North Arlington",3932,752,267,19125.1,6790.44
"48439113112","North Arlington",2937,378,174,12870.3,5924.41
"48439113113","Western Grand Prairie",4074,156,195,3829.16,4786.45
"48439113114","North Arlington",3936,163,203,4141.26,5157.52
"48439113115","North Arlington",3669,117,186,3188.88,5069.5
"48439113116","North Arlington",4497,225,216,5003.34,4803.2
"48439113206","North Richland Hills",6207,101,99,1627.2,1594.97
"48439113207","North Richland Hills",4363,5,38,114.6,870.96
"48439113210","North Richland Hills",7092,18,47,253.807,662.719
"48439113212","North Richland Hills",4088,69,73,1687.87,1785.71
"48439113213","North Richland Hills",3188,91,77,2854.45,2415.31
"48439113214","North Richland Hills",4933,23,72,466.248,1459.56
"48439113215","North Richland Hills",4755,26,52,546.793,1093.59
"48439113216","North Richland Hills",5071,97,85,1912.84,1676.2
"48439113217","North Richland Hills",4538,127,85,2798.59,1873.07
"48439113218","North Richland Hills",2519,22,35,873.362,1389.44
"48439113220","North Richland Hills",6728,129,105,1917.36,1560.64
