"geoid","geoid2","tract_name","name","total_commute_mins","avg_tract_commute","worker_pop"
"1400000US48113017702","48113017702","Census Tract 177.02, Dallas County, Texas","Mesquite (other)",101950,28.4538,3583
"1400000US48439114005","48439114005","Census Tract 1140.05, Tarrant County, Texas","Saginaw",101300,24.6712,4106
"1400000US48121021407","48121021407","Census Tract 214.07, Denton County, Texas","Corinth area",101175,36.3808,2781
"1400000US48085032004","48085032004","Census Tract 320.04, Collin County, Texas","East Plano",100835,25.6512,3931
"1400000US48085031506","48085031506","Census Tract 315.06, Collin County, Texas","Allen",100830,24.8289,4061
"1400000US48121021742","48121021742","Census Tract 217.42, Denton County, Texas","Vista Ridge",99435,35.5888,2794
"1400000US48113016502","48113016502","Census Tract 165.02, Dallas County, Texas","Duncanville",99240,30.2377,3282
"1400000US48121021408","48121021408","Census Tract 214.08, Denton County, Texas","Corinth area",99190,32.4894,3053
"1400000US48439111544","48439111544","Census Tract 1115.44, Tarrant County, Texas","Southeast Arlington",98810,28.4345,3475
"1400000US48085031504","48085031504","Census Tract 315.04, Collin County, Texas","Allen",98740,28.3085,3488
"1400000US48439114003","48439114003","Census Tract 1140.03, Tarrant County, Texas","Saginaw",98730,28.4033,3476
"1400000US48085030100","48085030100","Census Tract 301, Collin County, Texas","Blue Ridge",98690,40.8654,2415
"1400000US48085031652","48085031652","Census Tract 316.52, Collin County, Texas","West Plano",98175,27.4692,3574
"1400000US48439111514","48439111514","Census Tract 1115.14, Tarrant County, Texas","Southeast Arlington",97905,28.0691,3488
"1400000US48113016413","48113016413","Census Tract 164.13, Dallas County, Texas","Grand Prairie (other)",97680,28.9594,3373
"1400000US48121021627","48121021627","Census Tract 216.27, Denton County, Texas","West Plano",96840,23.5049,4120
"1400000US48121020107","48121020107","Census Tract 201.07, Denton County, Texas","Oak Point",96750,38.1657,2535
"1400000US48439111304","48439111304","Census Tract 1113.04, Tarrant County, Texas","Mansfield",96685,27.4517,3522
"1400000US48113019043","48113019043","Census Tract 190.43, Dallas County, Texas","Garland (other)",96325,25.3888,3794
"1400000US48439111543","48439111543","Census Tract 1115.43, Tarrant County, Texas","Southeast Arlington",95585,30.6952,3114
"1400000US48121021623","48121021623","Census Tract 216.23, Denton County, Texas","Carrollton",95335,27.9575,3410
"1400000US48439111524","48439111524","Census Tract 1115.24, Tarrant County, Texas","Central Arlington",95330,28.5933,3334
"1400000US48113018134","48113018134","Census Tract 181.34, Dallas County, Texas","Rowlett",95285,32.9706,2890
"1400000US48439113210","48439113210","Census Tract 1132.10, Tarrant County, Texas","North Richland Hills",95215,28.2621,3369
"1400000US48439111538","48439111538","Census Tract 1115.38, Tarrant County, Texas","Western Grand Prairie",95175,28.5382,3335
"1400000US48085030404","48085030404","Census Tract 304.04, Collin County, Texas","Frisco (east of Preston)",95130,33.0772,2876
"1400000US48085030408","48085030408","Census Tract 304.08, Collin County, Texas","Downtown Frisco",94600,25.9462,3646
"1400000US48121020106","48121020106","Census Tract 201.06, Denton County, Texas","Cross Roads",93635,33.5489,2791
"1400000US48397040101","48397040101","Census Tract 401.01, Rockwall County, Texas","Rockwall",93540,30.79,3038
"1400000US48397040506","48397040506","Census Tract 405.06, Rockwall County, Texas","Heath",93070,30.2962,3072
"1400000US48439113911","48439113911","Census Tract 1139.11, Tarrant County, Texas","Keller",92940,29.4207,3159
"1400000US48121020305","48121020305","Census Tract 203.05, Denton County, Texas","Trophy Club",92920,29.1103,3192
"1400000US48121021628","48121021628","Census Tract 216.28, Denton County, Texas","Carrollton",92800,23.8254,3895
"1400000US48439111522","48439111522","Census Tract 1115.22, Tarrant County, Texas","East Arlington",92425,29.3879,3145
"1400000US48113015204","48113015204","Census Tract 152.04, Dallas County, Texas","Irving (other)",92415,28.047,3295
"1400000US48113006700","48113006700","Census Tract 67, Dallas County, Texas","West Oak Cliff",92360,27.9371,3306
"1400000US48439114006","48439114006","Census Tract 1140.06, Tarrant County, Texas","Saginaw",92330,27.0524,3413
"1400000US48121021624","48121021624","Census Tract 216.24, Denton County, Texas","Coyote Ridge area",92225,27.117,3401
"1400000US48439111546","48439111546","Census Tract 1115.46, Tarrant County, Texas","West Arlington",92210,25.7067,3587
"1400000US48085031640","48085031640","Census Tract 316.40, Collin County, Texas","North Central Plano",91705,24.5397,3737
"1400000US48121020115","48121020115","Census Tract 201.15, Denton County, Texas","Oak Point",91405,36.0004,2539
"1400000US48113017813","48113017813","Census Tract 178.13, Dallas County, Texas","Mesquite (other)",91365,27.3794,3337
"1400000US48085031004","48085031004","Census Tract 310.04, Collin County, Texas","Princeton",91220,38.457,2372
"1400000US48439113803","48439113803","Census Tract 1138.03, Tarrant County, Texas","Watauga",90775,30.688,2958
"1400000US48113016705","48113016705","Census Tract 167.05, Dallas County, Texas","Lancaster",90660,30.5974,2963
"1400000US48121021753","48121021753","Census Tract 217.53, Denton County, Texas","Flower Mound",90650,37.1516,2440
"1400000US48113013623","48113013623","Census Tract 136.23, Dallas County, Texas","635 & Tollway (North Dallas)",90170,21.0875,4276
"1400000US48113016408","48113016408","Census Tract 164.08, Dallas County, Texas","Grand Prairie (other)",90160,28.3077,3185
"1400000US48113013105","48113013105","Census Tract 131.05, Dallas County, Texas","North Dallas",90070,26.5615,3391
"1400000US48439111311","48439111311","Census Tract 1113.11, Tarrant County, Texas","Mansfield",89935,30.2201,2976
"1400000US48113016616","48113016616","Census Tract 166.16, Dallas County, Texas","Cedar Hill",89895,31.6755,2838
"1400000US48085030513","48085030513","Census Tract 305.13, Collin County, Texas","Craig Ranch",89800,26.9104,3337
"1400000US48085030900","48085030900","Census Tract 309, Collin County, Texas","East McKinney",89760,23.0924,3887
"1400000US48085031312","48085031312","Census Tract 313.12, Collin County, Texas","East Plano",89445,29.8349,2998
"1400000US48113011800","48113011800","Census Tract 118, Dallas County, Texas","Pleasant Grove",89270,26.2791,3397
"1400000US48121020602","48121020602","Census Tract 206.02, Denton County, Texas","Downtown Denton/UNT",89165,22.3191,3995
"1400000US48085030522","48085030522","Census Tract 305.22, Collin County, Texas","West McKinney",89080,33.7296,2641
"1400000US48113012601","48113012601","Census Tract 126.01, Dallas County, Texas","Ferguson Road",89065,31.1198,2862
"1400000US48085031308","48085031308","Census Tract 313.08, Collin County, Texas","Wylie",88810,30.6136,2901
"1400000US48439111537","48439111537","Census Tract 1115.37, Tarrant County, Texas","Western Grand Prairie",88795,26.4902,3352
"1400000US48113012500","48113012500","Census Tract 125, Dallas County, Texas","Ferguson Road",88760,30.7554,2886
"1400000US48113016301","48113016301","Census Tract 163.01, Dallas County, Texas","Grand Prairie (other)",88610,28.7135,3086
"1400000US48113014127","48113014127","Census Tract 141.27, Dallas County, Texas","Coppell",88490,22.1724,3991
"1400000US48085031639","48085031639","Census Tract 316.39, Collin County, Texas","West Plano",88210,26.5293,3325
"1400000US48397040503","48397040503","Census Tract 405.03, Rockwall County, Texas","SE Lake Ray Hubbard",88045,27.0658,3253
"1400000US48113018104","48113018104","Census Tract 181.04, Dallas County, Texas","Sunnyvale",87870,27.9396,3145
"1400000US48113018121","48113018121","Census Tract 181.21, Dallas County, Texas","Springfield Park",87275,30.8719,2827
"1400000US48439113912","48439113912","Census Tract 1139.12, Tarrant County, Texas","Southlake",87195,32.2825,2701
"1400000US48085031712","48085031712","Census Tract 317.12, Collin County, Texas","Bent Tree",86580,24.951,3470
"1400000US48113018140","48113018140","Census Tract 181.40, Dallas County, Texas","Rowlett",86205,30.8095,2798
"1400000US48113012204","48113012204","Census Tract 122.04, Dallas County, Texas","Ferguson Road",85995,29.6637,2899
"1400000US48085031638","48085031638","Census Tract 316.38, Collin County, Texas","West Plano",85775,28.5061,3009
"1400000US48121021622","48121021622","Census Tract 216.22, Denton County, Texas","Carrollton",85740,28.6373,2994
"1400000US48113011602","48113011602","Census Tract 116.02, Dallas County, Texas","Pleasant Grove",85625,32.5323,2632
"1400000US48439113631","48439113631","Census Tract 1136.31, Tarrant County, Texas","Grapevine",85430,21.9445,3893
"1400000US48113016611","48113016611","Census Tract 166.11, Dallas County, Texas","DeSoto",85370,30.1981,2827
"1400000US48113000800","48113000800","Census Tract 8, Dallas County, Texas","Henderson",85345,23.0165,3708
"1400000US48113020400","48113020400","Census Tract 204, Dallas County, Texas","Cedars",85340,23.858,3577
"1400000US48439111516","48439111516","Census Tract 1115.16, Tarrant County, Texas","Southeast Arlington",85235,26.2262,3250
"1400000US48113000406","48113000406","Census Tract 4.06, Dallas County, Texas","Grauwyler Park",85170,23.5602,3615
"1400000US48113017804","48113017804","Census Tract 178.04, Dallas County, Texas","Mesquite (other)",84825,26.3841,3215
"1400000US48439111534","48439111534","Census Tract 1115.34, Tarrant County, Texas","Southwest Arlington",84750,25.643,3305
"1400000US48113013616","48113013616","Census Tract 136.16, Dallas County, Texas","Addison",84580,19.9246,4245
"1400000US48113018111","48113018111","Census Tract 181.11, Dallas County, Texas","Garland (other)",84515,32.2576,2620
"1400000US48085031201","48085031201","Census Tract 312.01, Collin County, Texas","Southeast Collin County",84310,36.7684,2293
"1400000US48113009201","48113009201","Census Tract 92.01, Dallas County, Texas","Pleasant Grove",84205,32.7646,2570
"1400000US48113018132","48113018132","Census Tract 181.32, Dallas County, Texas","Garland (other)",84135,32.1371,2618
"1400000US48397040504","48397040504","Census Tract 405.04, Rockwall County, Texas","SE Lake Ray Hubbard",83895,30.6858,2734
"1400000US48113017001","48113017001","Census Tract 170.01, Dallas County, Texas","Seagoville",83695,31.7628,2635
"1400000US48085030515","48085030515","Census Tract 305.15, Collin County, Texas","Eldorado Heights",83665,27.1551,3081
"1400000US48439111540","48439111540","Census Tract 1115.40, Tarrant County, Texas","Southeast Arlington",83655,24.75,3380
"1400000US48113018300","48113018300","Census Tract 183, Dallas County, Texas","Garland (other)",83615,27.6413,3025
"1400000US48113018126","48113018126","Census Tract 181.26, Dallas County, Texas","Garland (other)",83525,27.8231,3002
"1400000US48113019014","48113019014","Census Tract 190.14, Dallas County, Texas","Garland (other)",83430,27.5528,3028
"1400000US48085031636","48085031636","Census Tract 316.36, Collin County, Texas","East Plano",82865,26.4744,3130
"1400000US48113017807","48113017807","Census Tract 178.07, Dallas County, Texas","Mesquite (other)",82860,25.2161,3286
"1400000US48439113220","48439113220","Census Tract 1132.20, Tarrant County, Texas","North Richland Hills",82780,23.7942,3479
"1400000US48085031621","48085031621","Census Tract 316.21, Collin County, Texas","Reflections of Old Shepherd Place",82460,26.0537,3165
"1400000US48397040200","48397040200","Census Tract 402, Rockwall County, Texas","Rockwall",82325,35.8246,2298
"1400000US48113019004","48113019004","Census Tract 190.04, Dallas County, Texas","Garland (other)",82040,26.2612,3124
"1400000US48085031648","48085031648","Census Tract 316.48, Collin County, Texas","West Plano",81975,23.0202,3561
"1400000US48113004500","48113004500","Census Tract 45, Dallas County, Texas","Kessler Plaza",81950,28.3172,2894
"1400000US48113017202","48113017202","Census Tract 172.02, Dallas County, Texas","Balch Springs",81590,29.3806,2777
"1400000US48113009000","48113009000","Census Tract 90, Dallas County, Texas","Pleasant Grove",81230,29.5812,2746
"1400000US48113005300","48113005300","Census Tract 53, Dallas County, Texas","West Oak Cliff",81165,27.9109,2908
"1400000US48439111314","48439111314","Census Tract 1113.14, Tarrant County, Texas","Mansfield",81140,30.5038,2660
"1400000US48085031653","48085031653","Census Tract 316.53, Collin County, Texas","West Plano",81015,23.3204,3474
"1400000US48439113815","48439113815","Census Tract 1138.15, Tarrant County, Texas","Keller",80795,35.452,2279
"1400000US48439113519","48439113519","Census Tract 1135.19, Tarrant County, Texas","Euless",80740,24.5261,3292
"1400000US48113017805","48113017805","Census Tract 178.05, Dallas County, Texas","Mesquite (other)",80615,29.443,2738
"1400000US48113012000","48113012000","Census Tract 120, Dallas County, Texas","Bruton Terrace",80600,29.8519,2700
"1400000US48113016623","48113016623","Census Tract 166.23, Dallas County, Texas","Glenn Heights",80560,32.4185,2485
"1400000US48121021505","48121021505","Census Tract 215.05, Denton County, Texas","North Lewisville",80450,24.1882,3326
"1400000US48439111521","48439111521","Census Tract 1115.21, Tarrant County, Texas","East Arlington",80335,23.2249,3459
"1400000US48113017400","48113017400","Census Tract 174, Dallas County, Texas","Mesquite (other)",80265,31.763,2527
"1400000US48113015401","48113015401","Census Tract 154.01, Dallas County, Texas","Grand Prairie (other)",79990,23.0187,3475
"1400000US48085032009","48085032009","Census Tract 320.09, Collin County, Texas","Breckinridge Park",79950,26.4735,3020
"1400000US48113018128","48113018128","Census Tract 181.28, Dallas County, Texas","Garland (other)",79860,27.4244,2912
"1400000US48113016520","48113016520","Census Tract 165.20, Dallas County, Texas","Mountain Creek",79590,24.702,3222
"1400000US48085030516","48085030516","Census Tract 305.16, Collin County, Texas","Nesbitt Park",79400,29.4183,2699
"1400000US48085031202","48085031202","Census Tract 312.02, Collin County, Texas","Southeast Collin County",79250,41.4487,1912
"1400000US48085030514","48085030514","Census Tract 305.14, Collin County, Texas","Eldorado Heights",79175,27.5871,2870
"1400000US48113016513","48113016513","Census Tract 165.13, Dallas County, Texas","Duncanville",79095,30.3978,2602
"1400000US48113018203","48113018203","Census Tract 182.03, Dallas County, Texas","Garland (other)",78935,28.7559,2745
"1400000US48085031637","48085031637","Census Tract 316.37, Collin County, Texas","West Plano",78895,26.1762,3014
"1400000US48113002000","48113002000","Census Tract 20, Dallas County, Texas","Lake Cliff",78815,28.1683,2798
"1400000US48113012701","48113012701","Census Tract 127.01, Dallas County, Texas","Ferguson Road",78705,30.1552,2610
"1400000US48113012207","48113012207","Census Tract 122.07, Dallas County, Texas","Everglade Park",78505,27.9576,2808
"1400000US48113012100","48113012100","Census Tract 121, Dallas County, Texas","Riverway Estates",78500,33.5614,2339
"1400000US48397040301","48397040301","Census Tract 403.01, Rockwall County, Texas","Rowlett",78345,31.2505,2507
"1400000US48085031316","48085031316","Census Tract 313.16, Collin County, Texas","Breckinridge Park",78110,27.2635,2865
"1400000US48085031631","48085031631","Census Tract 316.31, Collin County, Texas","East Plano",78045,29.7882,2620
"1400000US48113019019","48113019019","Census Tract 190.19, Dallas County, Texas","Woodbridge",78020,26.1549,2983
"1400000US48113011001","48113011001","Census Tract 110.01, Dallas County, Texas","Twin Oaks",78000,28.561,2731
"1400000US48439111530","48439111530","Census Tract 1115.30, Tarrant County, Texas","Southwest Arlington",77965,26.023,2996
"1400000US48121021634","48121021634","Census Tract 216.34, Denton County, Texas","Bent Tree",77810,22.4366,3468
"1400000US48113016407","48113016407","Census Tract 164.07, Dallas County, Texas","Grand Prairie (other)",77670,28.3157,2743
"1400000US48121021717","48121021717","Census Tract 217.17, Denton County, Texas","Lewisville Valley",77615,24.9807,3107
"1400000US48439121609","48439121609","Census Tract 1216.09, Tarrant County, Texas","West Arlington",77560,26.6163,2914
"1400000US48113008000","48113008000","Census Tract 80, Dallas County, Texas","Lakewood",77195,23.8994,3230
"1400000US48121021631","48121021631","Census Tract 216.31, Denton County, Texas","Carrollton",77045,26.2952,2930
"1400000US48439113627","48439113627","Census Tract 1136.27, Tarrant County, Texas","Beford",76785,23.0655,3329
"1400000US48113017814","48113017814","Census Tract 178.14, Dallas County, Texas","Mesquite (other)",76650,26.7353,2867
"1400000US48113019026","48113019026","Census Tract 190.26, Dallas County, Texas","Garland (other)",76525,29.7415,2573
"1400000US48113016202","48113016202","Census Tract 162.02, Dallas County, Texas","Grand Prairie (other)",76510,27.5117,2781
"1400000US48085030511","48085030511","Census Tract 305.11, Collin County, Texas","Frisco (east of Preston)",76395,31.2454,2445
"1400000US48113018120","48113018120","Census Tract 181.20, Dallas County, Texas","Garland (other)",76345,27.7618,2750
"1400000US48113016620","48113016620","Census Tract 166.20, Dallas County, Texas","DeSoto",76320,30.4185,2509
"1400000US48113015000","48113015000","Census Tract 150, Dallas County, Texas","Irving (other)",76090,24.7931,3069
"1400000US48113019021","48113019021","Census Tract 190.21, Dallas County, Texas","Garland (other)",76090,25.0214,3041
"1400000US48113018503","48113018503","Census Tract 185.03, Dallas County, Texas","Lake Highlands",76060,29.086,2615
"1400000US48113013010","48113013010","Census Tract 130.10, Dallas County, Texas","Lake Highlands",76020,31.3355,2426
"1400000US48085032011","48085032011","Census Tract 320.11, Collin County, Texas","Breckinridge Park",76010,25.9952,2924
"1400000US48085030520","48085030520","Census Tract 305.20, Collin County, Texas","Frisco (east of Preston)",76005,29.6085,2567
"1400000US48439113812","48439113812","Census Tract 1138.12, Tarrant County, Texas","Keller",75860,30.3076,2503
"1400000US48121021526","48121021526","Census Tract 215.26, Denton County, Texas","Griffin Park",75770,29.3001,2586
"1400000US48121020402","48121020402","Census Tract 204.02, Denton County, Texas","Downtown Denton/UNT",75575,31.1264,2428
"1400000US48113016410","48113016410","Census Tract 164.10, Dallas County, Texas","Grand Prairie (other)",75435,30.7521,2453
"1400000US48439113907","48439113907","Census Tract 1139.07, Tarrant County, Texas","Southlake",75420,26.6408,2831
"1400000US48113017301","48113017301","Census Tract 173.01, Dallas County, Texas","Balch Springs",75335,29.9424,2516
"1400000US48113019208","48113019208","Census Tract 192.08, Dallas County, Texas","LBJ & 75",75085,25.999,2888
"1400000US48085030525","48085030525","Census Tract 305.25, Collin County, Texas","Stonebridge Ranch",75050,30.5703,2455
"1400000US48113006402","48113006402","Census Tract 64.02, Dallas County, Texas","West Oak Cliff",74970,30.1812,2484
"1400000US48121021716","48121021716","Census Tract 217.16, Denton County, Texas","Orchard Valley",74870,28.631,2615
"1400000US48397040302","48397040302","Census Tract 403.02, Rockwall County, Texas","Rockwall",74795,23.5872,3171
"1400000US48085031613","48085031613","Census Tract 316.13, Collin County, Texas","East Plano",74605,28.4861,2619
"1400000US48439121601","48439121601","Census Tract 1216.01, Tarrant County, Texas","North Arlington",74350,23.3291,3187
"1400000US48085030403","48085030403","Census Tract 304.03, Collin County, Texas","Downtown Frisco",74305,28.7892,2581
"1400000US48113010803","48113010803","Census Tract 108.03, Dallas County, Texas","West Oak Cliff",74265,27.5362,2697
"1400000US48439113813","48439113813","Census Tract 1138.13, Tarrant County, Texas","Keller",74255,29.315,2533
"1400000US48085031802","48085031802","Census Tract 318.02, Collin County, Texas","East Plano",74225,24.6023,3017
"1400000US48113007820","48113007820","Census Tract 78.20, Dallas County, Texas","Woodridge",74200,31.5074,2355
"1400000US48121020110","48121020110","Census Tract 201.10, Denton County, Texas","Grey Hawk",74085,32.2249,2299
"1400000US48113016509","48113016509","Census Tract 165.09, Dallas County, Texas","Duncanville",74025,25,2961
"1400000US48113000601","48113000601","Census Tract 6.01, Dallas County, Texas","Oak Lawn",73945,21.9617,3367
"1400000US48121021629","48121021629","Census Tract 216.29, Denton County, Texas","Castle Hills",73900,25,2956
"1400000US48113014113","48113014113","Census Tract 141.13, Dallas County, Texas","Irving (other)",73610,24.5941,2993
"1400000US48113013720","48113013720","Census Tract 137.20, Dallas County, Texas","Carrollton",73600,24.5497,2998
"1400000US48439122900","48439122900","Census Tract 1229, Tarrant County, Texas","East Arlington",73600,26.6957,2757
"1400000US48113012302","48113012302","Census Tract 123.02, Dallas County, Texas","Hillview Terrace",73485,28.9996,2534
"1400000US48113010902","48113010902","Census Tract 109.02, Dallas County, Texas","Redbird",73440,29.4703,2492
"1400000US48439113520","48439113520","Census Tract 1135.20, Tarrant County, Texas","Euless",73370,22.2671,3295
"1400000US48113019025","48113019025","Census Tract 190.25, Dallas County, Texas","Garland (other)",73355,28.6543,2560
"1400000US48121021625","48121021625","Census Tract 216.25, Denton County, Texas","Castle Hills",72975,28.6964,2543
"1400000US48085030517","48085030517","Census Tract 305.17, Collin County, Texas","North of Craig Ranch",72925,26.8798,2713
"1400000US48121021303","48121021303","Census Tract 213.03, Denton County, Texas","Corinth area",72865,24.7084,2949
"1400000US48113013606","48113013606","Census Tract 136.06, Dallas County, Texas","Prestonwood",72820,23.2577,3131
"1400000US48121021304","48121021304","Census Tract 213.04, Denton County, Texas","Southridge",72800,24.6696,2951
"1400000US48439111525","48439111525","Census Tract 1115.25, Tarrant County, Texas","Central Arlington",72610,24.8664,2920
"1400000US48113019211","48113019211","Census Tract 192.11, Dallas County, Texas","Northrich",72595,26.7582,2713
"1400000US48085031612","48085031612","Census Tract 316.12, Collin County, Texas","East Plano",72495,28.3738,2555
"1400000US48439111402","48439111402","Census Tract 1114.02, Tarrant County, Texas","Southwest Arlington",72430,26.2332,2761
"1400000US48085030531","48085030531","Census Tract 305.31, Collin County, Texas","Stonebridge Ranch",72125,31.4819,2291
"1400000US48439113816","48439113816","Census Tract 1138.16, Tarrant County, Texas","Keller",71940,31.089,2314
"1400000US48085031407","48085031407","Census Tract 314.07, Collin County, Texas","Lucas",71935,30.9132,2327
"1400000US48113015100","48113015100","Census Tract 151, Dallas County, Texas","Irving (other)",71910,27.1154,2652
"1400000US48439113002","48439113002","Census Tract 1130.02, Tarrant County, Texas","East Arlington",71825,22.9107,3135
"1400000US48113014302","48113014302","Census Tract 143.02, Dallas County, Texas","Irving (other)",71690,22.1539,3236
"1400000US48113007811","48113007811","Census Tract 78.11, Dallas County, Texas","Lake Highlands",71670,24.9287,2875
"1400000US48085031632","48085031632","Census Tract 316.32, Collin County, Texas","Woods of Sun Creek",71660,24.753,2895
"1400000US48085032013","48085032013","Census Tract 320.13, Collin County, Texas","East Plano",71570,24.1058,2969
"1400000US48085031622","48085031622","Census Tract 316.22, Collin County, Texas","East Plano",71435,28.1684,2536
"1400000US48121021900","48121021900","Census Tract 219, Denton County, Texas","West Frisco",71305,34.7152,2054
"1400000US48121020505","48121020505","Census Tract 205.05, Denton County, Texas","Downtown Denton/UNT",71290,20.2126,3527
"1400000US48121021735","48121021735","Census Tract 217.35, Denton County, Texas","Vista Ridge",71175,25.9763,2740
"1400000US48439113518","48439113518","Census Tract 1135.18, Tarrant County, Texas","Euless",71025,21.9348,3238
"1400000US48085031655","48085031655","Census Tract 316.55, Collin County, Texas","Preston Ridge",70960,25.6451,2767
"1400000US48113019039","48113019039","Census Tract 190.39, Dallas County, Texas","College Park",70940,26.9939,2628
"1400000US48085031641","48085031641","Census Tract 316.41, Collin County, Texas","North Central Plano",70835,26.3229,2691
"1400000US48113019100","48113019100","Census Tract 191, Dallas County, Texas","Highland Terrace",70815,23.8675,2967
"1400000US48113014121","48113014121","Census Tract 141.21, Dallas County, Texas","Coppell",70685,24.2404,2916
"1400000US48439113206","48439113206","Census Tract 1132.06, Tarrant County, Texas","North Richland Hills",70365,24.8815,2828
"1400000US48113019029","48113019029","Census Tract 190.29, Dallas County, Texas","Garland (other)",70040,26.3506,2658
"1400000US48113019042","48113019042","Census Tract 190.42, Dallas County, Texas","Garland (other)",69995,27.8753,2511
"1400000US48439111506","48439111506","Census Tract 1115.06, Tarrant County, Texas","Pantego",69985,25.7962,2713
"1400000US48113005600","48113005600","Census Tract 56, Dallas County, Texas","Beckley/Saner",69810,27.7244,2518
"1400000US48113006501","48113006501","Census Tract 65.01, Dallas County, Texas","West Oak Cliff",69520,27.6531,2514
"1400000US48439113214","48439113214","Census Tract 1132.14, Tarrant County, Texas","North Richland Hills",68975,26.5186,2601
"1400000US48085030303","48085030303","Census Tract 303.03, Collin County, Texas","Prosper",68945,31.8453,2165
"1400000US48113006301","48113006301","Census Tract 63.01, Dallas County, Texas","Central Oak Cliff",68720,26.0698,2636
"1400000US48113007825","48113007825","Census Tract 78.25, Dallas County, Texas","Vickery Place",68645,27.2834,2516
"1400000US48439113814","48439113814","Census Tract 1138.14, Tarrant County, Texas","North Richland Hills",68590,31.9767,2145
"1400000US48085031508","48085031508","Census Tract 315.08, Collin County, Texas","Allen",68555,22.2509,3081
"1400000US48113014126","48113014126","Census Tract 141.26, Dallas County, Texas","Coppell",68360,24.6076,2778
"1400000US48439111204","48439111204","Census Tract 1112.04, Tarrant County, Texas","Rendon",68350,30.0704,2273
"1400000US48113016803","48113016803","Census Tract 168.03, Dallas County, Texas","Lancaster",68210,32.1897,2119
"1400000US48113017101","48113017101","Census Tract 171.01, Dallas County, Texas","Pleasant Grove",68120,30.9918,2198
"1400000US48113018700","48113018700","Census Tract 187, Dallas County, Texas","Garland (other)",68115,25.435,2678
"1400000US48085030405","48085030405","Census Tract 304.05, Collin County, Texas","Preston Vinyards",68090,24.1711,2817
"1400000US48113016621","48113016621","Census Tract 166.21, Dallas County, Texas","DeSoto",68080,36.7206,1854
"1400000US48439113215","48439113215","Census Tract 1132.15, Tarrant County, Texas","North Richland Hills",68065,25.4354,2676
"1400000US48113012400","48113012400","Census Tract 124, Dallas County, Texas","White Rock Forest",68045,26.9165,2528
"1400000US48113018105","48113018105","Census Tract 181.05, Dallas County, Texas","Garland (other)",68030,25.4128,2677
"1400000US48121021740","48121021740","Census Tract 217.40, Denton County, Texas","Fox Creek",67995,23.6012,2881
"1400000US48439113216","48439113216","Census Tract 1132.16, Tarrant County, Texas","North Richland Hills",67735,25.745,2631
"1400000US48113011200","48113011200","Census Tract 112, Dallas County, Texas","Southeast Oak Cliff",67655,28.5585,2369
"1400000US48113019018","48113019018","Census Tract 190.18, Dallas County, Texas","Whispering Hills",67570,28.9503,2334
"1400000US48113017704","48113017704","Census Tract 177.04, Dallas County, Texas","Mesquite (other)",67465,30.0512,2245
"1400000US48121021715","48121021715","Census Tract 217.15, Denton County, Texas","North Lewisville",67465,30.6938,2198
"1400000US48439113622","48439113622","Census Tract 1136.22, Tarrant County, Texas","Colleyville",67230,22.8751,2939
"1400000US48113018900","48113018900","Census Tract 189, Dallas County, Texas","Garland (other)",67170,29.1663,2303
"1400000US48121021630","48121021630","Census Tract 216.30, Denton County, Texas","Carrollton",67055,26.1627,2563
"1400000US48113009301","48113009301","Census Tract 93.01, Dallas County, Texas","Pleasant Grove",67035,32.2749,2077
"1400000US48113016412","48113016412","Census Tract 164.12, Dallas County, Texas","Grand Prairie (other)",66985,26.5182,2526
"1400000US48113014129","48113014129","Census Tract 141.29, Dallas County, Texas","Irving (other)",66950,22.6182,2960
"1400000US48439111306","48439111306","Census Tract 1113.06, Tarrant County, Texas","Mansfield",66915,28.6329,2337
"1400000US48439113619","48439113619","Census Tract 1136.19, Tarrant County, Texas","Euless",66565,26.7437,2489
"1400000US48121021722","48121021722","Census Tract 217.22, Denton County, Texas","Flower Mound",66460,28.3653,2343
"1400000US48085032010","48085032010","Census Tract 320.10, Collin County, Texas","East Plano",66390,25.3591,2618
"1400000US48121021521","48121021521","Census Tract 215.21, Denton County, Texas","The Colony",66230,27.0547,2448
"1400000US48113011702","48113011702","Census Tract 117.02, Dallas County, Texas","Pleasant Grove",65965,32.4471,2033
"1400000US48439113909","48439113909","Census Tract 1139.09, Tarrant County, Texas","Southlake",65805,27.6957,2376
"1400000US48439113207","48439113207","Census Tract 1132.07, Tarrant County, Texas","North Richland Hills",65795,31.5261,2087
"1400000US48113006800","48113006800","Census Tract 68, Dallas County, Texas","El Tivoli Place",65640,28.2444,2324
"1400000US48121021719","48121021719","Census Tract 217.19, Denton County, Texas","Copper Canyon",65575,31.9566,2052
"1400000US48085030530","48085030530","Census Tract 305.30, Collin County, Texas","Stonebridge Ranch",65500,26.8003,2444
"1400000US48439113221","48439113221","Census Tract 1132.21, Tarrant County, Texas","North Richland Hills",65400,25.0479,2611
"1400000US48121020503","48121020503","Census Tract 205.03, Denton County, Texas","Downtown Denton/UNT",65380,22.1928,2946
"1400000US48439110101","48439110101","Census Tract 1101.01, Tarrant County, Texas","Haltom City",65345,21.7527,3004
"1400000US48121021745","48121021745","Census Tract 217.45, Denton County, Texas","Lakewood North",65330,24.6901,2646
"1400000US48113014123","48113014123","Census Tract 141.23, Dallas County, Texas","Coppell",65315,24.7969,2634
"1400000US48439113908","48439113908","Census Tract 1139.08, Tarrant County, Texas","Southlake",65255,32.5299,2006
